estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds,source,source_path
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w80_20,1000,0.7903440853999358,0.8401950531963263,0.4097740027442312,0.1185489782764304,0.8988599449315228,1.7410239888750425,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w60_40_bp060,1000,0.7902527854217803,0.8390072292443393,0.4111017777423729,0.1186592548496755,0.8988352240429511,0.4691547876874438,grouped_residual_irt_q1000_bias_anchor_g16,
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w65_35_bp060,1000,0.7897551327661897,0.8389788124033828,0.4107917156932668,0.1186482396024325,0.8988382988766371,0.4733645853127655,grouped_residual_irt_q1000_bias_anchor_g16,
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w60_40_bm060,1000,0.7895956938069785,0.8394107483859234,0.4107395221064088,0.1185945201935491,0.8983587576234923,0.4816504259372323,grouped_residual_irt_q1000_bias_pca_g16,
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w90_10,1000,0.7895331829649349,0.8403882877148313,0.4093437652661135,0.1185571661055439,0.8988845367999038,1.7523766853751113,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w90_10,1000,0.7895241254062083,0.8403882877148313,0.4093403333112417,0.1185560987421575,0.8988832143636045,1.6300471299375658,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w70_30,1000,0.7893564014706173,0.8402462035100482,0.4096465377448705,0.1183897957321479,0.8986455503509391,1.2691855719374985,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp100_twopl_hybrid_w70_30,1000,0.7891658975376596,0.8401836864599437,0.4097046865173779,0.1184106857931182,0.8986035641478622,1.2663750355000047,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp200_twopl_hybrid_w70_30,1000,0.7891658975376596,0.8401836864599437,0.4097043434833096,0.1184105909994862,0.8986035370372244,1.259493942312503,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w65_35_bm060,1000,0.7889973055667301,0.839331181231245,0.4104475729885303,0.1185957882266932,0.89836671930092,0.4498012976875998,grouped_residual_irt_q1000_bias_pca_g16,
grouped_residual_irt_pca_quantile_g8_t025_rp200_twopl_hybrid_w80_20,1000,0.7886652860467259,0.840138219514413,0.4092345563460924,0.1184369508662184,0.89861922098577,1.2571873815624883,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp100_twopl_hybrid_w80_20,1000,0.7886652860467259,0.840138219514413,0.4092349010574654,0.1184370397017438,0.8986189865376986,1.2886705533125138,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w80_20,1000,0.7883828048138185,0.8404280712921706,0.409166672808286,0.1184120989691167,0.8986659382943358,1.271343377437546,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w80_20,1000,0.7875141027153891,0.8400416022551604,0.4094309907921364,0.1184917193011758,0.8983923765724727,1.2613934514374705,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w80_20,1000,0.7875141027153891,0.8400416022551604,0.4094304220529189,0.1184915491927586,0.8983927679369167,1.2592128029374408,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w90_10,1000,0.7874369998409586,0.8403769209784486,0.4087826467653402,0.1184577971554435,0.8986886547484166,1.265674277875064,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w80_20,1000,0.7868914098185688,0.8399847685732472,0.409413281489615,0.1184803053366773,0.8984400013695399,1.2568105303125208,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100,1000,0.7861301385416777,0.8400870692006911,0.4099319474922338,0.1189296175591393,0.899394979762571,1.4268144310624962,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t015_rp300,1000,0.786117681579014,0.8402177866690916,0.4101122999553962,0.1189993812939302,0.8995327331479329,1.3967755834375168,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t015_rp100,1000,0.7860706109074773,0.8400586523597344,0.4103473646278716,0.119090387142414,0.8994022912949841,1.3891847531874078,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t015_rp200,1000,0.786032372004805,0.8401041193052651,0.41020033999147,0.1190334320349209,0.8994826805876415,1.4214616474999957,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp200,1000,0.7859209203725943,0.8400586523597344,0.409822317390783,0.1188875753739438,0.899471969261094,1.3680810539375443,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp100_twopl_hybrid_w90_10,1000,0.7858346824964216,0.8403428207693008,0.4088614147564012,0.1184870551515459,0.8986523824873367,1.2888267089999772,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp200_twopl_hybrid_w90_10,1000,0.7858346824964216,0.8403428207693008,0.4088610786652658,0.1184869771491466,0.8986526999229687,1.2515210568125497,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp300,1000,0.7856914497814773,0.8399904519414386,0.4097561975071026,0.1188622326402787,0.8995150707525966,1.3893177118125095,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t005_rp100,1000,0.7856324737556672,0.8400757024643084,0.4090470823352768,0.1185897628546898,0.899263689245636,1.3413395458125308,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t035_rp100,1000,0.7855501738152256,0.8406213058106756,0.4084107775002066,0.1184944980858539,0.898751787778625,1.3486427978125732,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t035_rp200,1000,0.7855501738152256,0.8406213058106756,0.4084104177980387,0.1184944188764988,0.8987510364110214,1.366073232937481,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t005_rp200,1000,0.7854845956602419,0.8400359188869692,0.409027656508087,0.1185825146171734,0.8992883175418617,1.3900239737499476,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t005_rp300,1000,0.7853731393592951,0.8399961353096299,0.4090160353456347,0.1185782112748036,0.8993045346840577,1.428116501374916,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w90_10,1000,0.7852360115230618,0.8398711012094208,0.4090451872883173,0.1185307749081683,0.8983782160361917,1.2607750831874966,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t005_rp300,1000,0.7852355963649683,0.8407747567518414,0.4081962001940236,0.1182863687059369,0.8990774530070268,1.3692079564999915,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w90_10,1000,0.7852315485124934,0.8398654178412295,0.4090457478698591,0.1185309311496529,0.8983780730835091,1.2624623666875152,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t005_rp100,1000,0.7852312540962911,0.8407804401200327,0.4081977415593887,0.1182869818282807,0.8990752542644975,1.3200458178125132,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t005_rp200,1000,0.7852302227589111,0.8407804401200327,0.4081963808602931,0.118286444482501,0.8990771922672619,1.3463586128749512,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t015_rp100,1000,0.7850913129715813,0.8399677184686732,0.4098792118018617,0.118921128142919,0.8993629422681686,1.324627865312607,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t015_rp200,1000,0.785004807045819,0.8400359188869692,0.4096351927353194,0.1188299608357114,0.8994310900751085,1.318226808562514,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w90_10,1000,0.7850018189272273,0.8397574338455942,0.4090208466191921,0.1185159763839774,0.8984451691161097,1.2557756740001196,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t015_rp300,1000,0.7848819807925775,0.8399847685732472,0.409498500614991,0.1187789580511311,0.8994633817926662,1.3145959446874542,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t010_rp100,1000,0.7848525410912596,0.8400586523597344,0.4096216388764044,0.1188229119355083,0.8992910330011433,1.311199853625027,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t010_rp300,1000,0.7847720434978412,0.8401495862507957,0.4093853241323559,0.1187349697201698,0.8994017970270614,1.3138990166874862,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200,1000,0.7847357338463941,0.8401325361462217,0.4087445523773566,0.1185897483798338,0.8983678393670262,1.243519040624932,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100,1000,0.7847357338463941,0.8401325361462217,0.4087450890404346,0.1185898829476258,0.8983679789127681,1.2525246469999445,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t010_rp200,1000,0.7847148880812117,0.8400586523597344,0.4094650009057934,0.1187646149192943,0.899365283680913,1.3142000093124864,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t020_rp200,1000,0.7844111232084712,0.840365554242066,0.4086611930804428,0.1185893345749194,0.8985347525237133,1.3208384363750554,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t020_rp100,1000,0.7844063051387826,0.8403598708738746,0.4086614948443277,0.1185893910919491,0.8985343918186178,1.307005330937443,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp100,1000,0.7843671333031301,0.8404735382377012,0.4085799029517006,0.1185607302097622,0.8986417374986693,1.278965496812475,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp200,1000,0.7843671333031301,0.8404735382377012,0.4085795856743822,0.1185606679154969,0.8986421397189875,1.238053638499963,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp200,1000,0.7842723809759966,0.8400359188869692,0.4087114342351963,0.1185707736523815,0.8984446540061446,1.4585338608750362,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100,1000,0.7842573207350327,0.8400302355187779,0.4087119889081722,0.1185709175901318,0.8984447340988897,1.3649747613750094,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t020_rp100,1000,0.7839397334496354,0.8401439028826043,0.4087786653098526,0.1186067493841117,0.8983214368639203,1.3606261739375043,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t020_rp200,1000,0.7839306233250518,0.8401439028826043,0.4087781311561165,0.1186066177088568,0.8983214121982612,1.3644843961250217,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp100,1000,0.7839273697782067,0.8403712376102573,0.4084901254216402,0.1185268883538216,0.8987005384966986,1.2562361691874455,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp200,1000,0.7839273697782067,0.8403712376102573,0.4084897884500756,0.1185268184568657,0.898700514087629,1.3196308707499895,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp300,1000,0.7838947023192548,0.8405815222333364,0.4089765858689514,0.1185755121813835,0.8989057628125977,1.309192561687496,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp200,1000,0.7838423071950367,0.8405246885514231,0.4089733724840468,0.1185742372262465,0.8989080195901153,0.4606783029997814,grouped_residual_irt_q1000_bias_anchor_g16,
grouped_residual_irt_pca_quantile_g16_t035_rp100,1000,0.78382748988166,0.8398711012094208,0.4086825160925753,0.1185517356414633,0.898518863902512,1.4600860909375228,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t035_rp200,1000,0.7838205623711302,0.8398654178412294,0.4086819346647481,0.1185515775345201,0.8985193577778652,1.5093642243749912,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp100,1000,0.7838020085880357,0.8405076384468492,0.4089770090158954,0.1185753567927049,0.8989091867547352,1.7283808853748042,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t005_rp300,1000,0.7835425324287788,0.839944984995908,0.4091949823876059,0.1186646838893167,0.8988314956079071,1.3143343503750202,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t015_rp300,1000,0.7834908423317766,0.840416704555788,0.4092982632523894,0.1186992067853855,0.8988635188500362,1.3049502210000128,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t015_rp200,1000,0.7834782022468085,0.8404110211875966,0.4093133676549757,0.1187048113971816,0.8988590494691564,1.3054107056874784,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t015_rp100,1000,0.7834765099090308,0.8403598708738746,0.4093572434999755,0.1187208909439629,0.8988479306104371,1.2984186733750391,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t005_rp200,1000,0.7834668399592295,0.8399052014185687,0.4092071312049921,0.1186692476432909,0.8988159072133772,1.3313330355624655,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g32_t005_rp100,1000,0.7834655521191181,0.8399165681549513,0.4092309310468697,0.1186781746025076,0.8987841838871858,1.3091704116875178,grouped_residual_irt_focus_round2,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor/grouped_residual_irt_summary.csv
rasch_irt_online_baseline,1000,0.7833732368162386,0.8399506683640993,0.410912116377752,0.1193108363077044,0.8966877806169006,0.4424812195003369,grouped_residual_irt_q1000_bias_anchor_g16,
